       TIC sector class
---------- ------ -----
   8677671     21    EB
   8677671     48    EB
   8766412     21    EB
   8766412     48    EB
   8769657     21    EA
   8769657     48    EA
   8895896     19    EA
   8989778      2    EW
   8989778     42    EW
   9033144      2    EA
   9033144     29    EA
   9036901     23    EA
   9036901     24    EA
   9036901     50    EA
   9054370      2    EA
   9054370     29    EA
   9054370     42    EA
   9058724     23    EA
   9058724     50    EA
   9070070      2    EW
   9146275      2    EA
   9361438     21    EA
   9361438     48    EA
   9380768      5    EA
   9381557      5    EA
   9391285     22    EA
   9391285     48    EA
   9433212      5    EA
   9433212     32    EA
   9473243     25    EA
   9473243     26    EA
   9727392      2    EA
   9727392     29    EA
   9727392     42    EA
   9825731     25    EB
   9825731     26    EB
   9845586      4    EW
   9945183      4    EA
   9945183     31    EA
  10057647     20    EA
  10057647     47    EA
  10393493     25    EW
  10393493     26    EW
  10756751      3    EB
  10756751     42    EB
  10756751     43    EB
  10838695      3    EA
  10891640     14    EA
  10891640     41    EA
  10891640     54    EA
  11002748      5    EB
  11113164     15    EB
  11113164     41    EB
  11113164     55    EB
  11119600     14    EA
  11119600     15    EA
  11119600     41    EA
  11119600     55    EA
  11145365     41    EW
  11145365     54    EW
  11437325     18    EA
  11437325     58    EA
  11480287     15    EB
  11480287     41    EB
  11480287     55    EB
  11480757     15    EW
  11480757     41    EW
  11480757     55    EW
  11487334      3    EW
  11487334     30    EW
  11491822     20    EA
  11491822     60    EA
  11546041      3    EW
  11598102      3    EW
  11704852     15    EA
  11704852     41    EA
  11704852     55    EA
  11748495      8    EA
  11748495     34    EA
  11748495     35    EA
  11748495     61    EA
  11748495     62    EA
  11756637      6    EA
  11756637     33    EA
  11793277     15    EB
  11793277     41    EB
  11793277     55    EB
  11799872     20    EA
  11799872     60    EA
  11799874     20    EA
  11799874     60    EA
  11961096     33    EA
  12029932     14    EB
  12029932     15    EB
  12029932     41    EB
  12029932     55    EB
  12158853      6    EA
  12494582     14    EA
  12494582     15    EA
  12494582     41    EA
  12494582     55    EA
  12529950      4    EA
  12529950     31    EA
  12672792     14    EA
  12672792     15    EA
  12672792     41    EA
  12672792     55    EA
  12673900     15    EB
  12673900     41    EB
  12673900     55    EB
  12675729     41    EA
  12675729     55    EA
  12723924      2    EA
  12723924     28    EA
  12723924     42    EA
  12790306     17    EB
  12790306     24    EB
  12790306     57    EB
  12790306     58    EB
  12824209     59    EA
  12862119      3    EA
  12915124     14    EA
  12915124     15    EA
  12915124     41    EA
  12915124     55    EA
  13021029      5    EA
  13021029     32    EA
  13037534     17    EA
  13037534     18    EA
  13037534     24    EA
  13037534     58    EA
  13062255      5    EA
  13062255     32    EA
  13068361      2    EW
  13070701      5    EW
  13092260      2    EA
  13135572      5    EW
  13325340      5    EA
  13345143      5    EW
  13345143      6    EW
  13345143     32    EW
  13349647      8    EA
  13349647     34    EA
  13349647     61    EA
  13351941     18    EA
  13351941     58    EA
  13389059     17    EA
  13389059     18    EA
  13389059     24    EA
  13389059     57    EA
  13389059     58    EA
  13684720     14    EA
  13684720     15    EA
  13684720     41    EA
  13684720     55    EA
  13840107     58    EA
  13957444      5    EA
  13957444     32    EA
  13974582     15    EA
  13974582     41    EA
  13974582     55    EA
  14040050     18    EA
  14040050     58    EA
  14081980      5    EA
  14081980      6    EA
  14157363     42    EB
  14157363     43    EB
  14157363     44    EB
  14207118     14    EB
  14207118     15    EB
  14207118     41    EB
  14207118     55    EB
  14307980      8    EA
  14307980     35    EA
  14307980     62    EA
  14617089     14    EB
  14617089     15    EB
  14617089     41    EB
  14617089     55    EB
  14679411     10    EA
  14679411     63    EA
  14709809      7    EA
  14709809     33    EA
  14709809     44    EA
  14709809     45    EA
  14709809     46    EA
  14842303     15    EB
  14842303     41    EB
  14842303     55    EB
  14844585     15    EA
  14844585     41    EA
  14844585     55    EA
  14948284     22    EA
  14948284     49    EA
  15445546     10    EA
  15445551     10    EA
  15445551     11    EA
  15445551     37    EA
  15613315     17    EA
  15795549     14    EA
  15795549     15    EA
  15795549     41    EA
  15858494     44    EA
  16479253     20    EA
  16479253     60    EA
  16485009     20    EB
  16485009     60    EB
  16617827     15    EW
  16617827     41    EW
  16617827     55    EW
  16700335     20    EA
  16700335     47    EA
  16700335     60    EA
  16703161     20    EA
  16703161     47    EA
  16703161     60    EA
  16728252     14    EA
  16728252     15    EA
  16728252     41    EA
  16728252     55    EA
  16740101     14    EA
  16740101     15    EA
  16740101     41    EA
  16740101     55    EA
  16805614     21    EA
  16805614     48    EA
  16805617     21    EA
  16805617     48    EA
  16805628     21    EA
  16805628     48    EA
  17005768     17    EA
  17005768     57    EA
  17206122     21    EA
  17206122     48    EA
  17299918     21    EA
  17299918     48    EA
  17448731     41    EA
  17448731     55    EA
  17451194     15    EA
  17451194     41    EA
  17451194     55    EA
  17451194     56    EA
  17468122     24    EA
  17468122     25    EA
  17468122     51    EA
  17468122     52    EA
  17539192     24    EW
  17539192     25    EW
  17562290     24    EW
  17562290     25    EW
  17568668     24    EB
  17568668     25    EB
  17858968     60    EA
  17885640     60    EA
  18028547     22    EA
  18028547     48    EA
  18225199     17    EA
  18225199     57    EA
  18269802     25    EW
  18269802     26    EW
  18271803     25    EB
  18271803     26    EB
  18271803     52    EB
  18271803     53    EB
  18281010     57    EA
  18319090     25    EA
  18319090     26    EA
  18319090     52    EA
  18319090     53    EA
  18433724     25    EW
  18433724     26    EW
  18534775     25    EW
  18534775     26    EW
  18636142     25    EW
  18636142     26    EW
  18914916      7    EA
  18914916     34    EA
  18914916     44    EA
  18914916     45    EA
  18914916     46    EA
  18915591      7    EA
  18915591     44    EA
  18915591     45    EA
  18915591     46    EA
  19193162      7    EA
  19193162     61    EA
  19271382      8    EA
  19271382      9    EA
  19271382     35    EA
  19271382     62    EA
  20176492      5    EA
  20212631     23    EW
  20212631     24    EW
  20212631     50    EW
  20212631     51    EW
  20239565     23    EA
  20239565     24    EA
  20239565     51    EA
  20299889     23    EA
  20299889     24    EA
  20299889     51    EA
  20427136     63    EA
  20660680     56    EW
  20876588     18    EA
  20876588     58    EA
  21126323     25    EA
  21126323     26    EA
  21184505      7    EA
  21184505     34    EA
  21184505     44    EA
  21184505     45    EA
  21184505     46    EA
  21319374     19    EA
  21371704     47    EB
  21442712      5    EW
  21442712      6    EW
  21499327     21    EA
  21499327     48    EA
  21499609     21    EA
  21499609     48    EA
  21729403      5    EW
  22017780     22    EW
  22017780     23    EW
  22017780     49    EW
  22120766      8    EA
  22120766      9    EA
  22120766     62    EA
  22129510     26    EW
  22129510     40    EW
  22129510     52    EW
  22129510     53    EW
  22146154      9    EA
  22146154     62    EA
  22221233      9    EB
  22221233     62    EB
  22390773     10    EA
  22390773     64    EA
  22457438     10    EW
  22538139      8    EA
  22538139     61    EA
  22590328     20    EA
  22590328     47    EA
  22590328     60    EA
  22641187     33    EA
  22641187     34    EA
  22641187     61    EA
  22766107      7    EA
  22766107     33    EA
  22766107     34    EA
  22766107     61    EA
  22818693     22    EA
  22818693     23    EA
  22818693     49    EA
  22843856     18    EA
  22843856     42    EA
  22843856     43    EA
  22843856     44    EA
  22843856     58    EA
  23139612      4    EW
  23221002      4    EW
  23324827      9    EA
  23324827     63    EA
  23328912     10    EA
  23328912     36    EA
  23328912     63    EA
  23555025      9    EA
  23555025     10    EA
  23555025     36    EA
  23555025     63    EA
  23753424     16    EW
  23753424     23    EW
  23753424     49    EW
  23753424     50    EW
  24004619     21    EA
  24004619     48    EA
  24077469     24    EA
  24077469     25    EA
  24133365     12    EA
  24133365     38    EA
  24194061     12    EB
  24397947      5    EA
  24397947      6    EA
  24397947     32    EA
  24397947     33    EA
  24433067      5    EA
  24522770      5    EB
  24586751      5    EB
  24606516      5    EW
  24704862      2    EA
  24733359      8    EW
  24733359      9    EW
  24733359     35    EW
  24733359     62    EW
  24935204     17    EA
  24935204     57    EA
  24972851      8    EA
  24972851      9    EA
  24972851     62    EA
  25078924      1    EB
  25078924      2    EB
  25078924      3    EB
  25078924      4    EB
  25078924      5    EB
  25078924      6    EB
  25078924      7    EB
  25078924      8    EB
  25078924      9    EB
  25078924     10    EB
  25078924     11    EB
  25078924     12    EB
  25078924     13    EB
  25078924     27    EB
  25078924     28    EB
  25078924     29    EB
  25078924     30    EB
  25078924     31    EB
  25078924     32    EB
  25078924     33    EB
  25078924     34    EB
  25078924     35    EB
  25078924     36    EB
  25078924     37    EB
  25078924     38    EB
  25078924     61    EB
  25078924     62    EB
  25078924     63    EB
  25078924     64    EB
  25155310      1    EA
  25155310      2    EA
  25155310      3    EA
  25155310      4    EA
  25155310      5    EA
  25155310      6    EA
  25155310      7    EA
  25155310      8    EA
  25155310      9    EA
  25155310     10    EA
  25155310     11    EA
  25155310     12    EA
  25155310     13    EA
  25155310     27    EA
  25155310     28    EA
  25155310     29    EA
  25155310     30    EA
  25155310     31    EA
  25155310     32    EA
  25155310     33    EA
  25155310     34    EA
  25155310     36    EA
  25155310     37    EA
  25155310     38    EA
  25155310     39    EA
  25155310     61    EA
  25155310     63    EA
  25155310     64    EA
  25156751      8    EA
  25188036      6    EA
  25195864      4    EB
  25195864      5    EB
  25195864      6    EB
  25195864     27    EB
  25195864     28    EB
  25195864     29    EB
  25195864     30    EB
  25195864     31    EB
  25195864     32    EB
  25195864     33    EB
  25195864     34    EB
  25195864     35    EB
  25195864     36    EB
  25195864     37    EB
  25195864     38    EB
  25195864     39    EB
  25195864     61    EB
  25195864     63    EB
  25195864     64    EB
  25226885      1    EA
  25375553      1    EA
  25375553     28    EA
  25858367     13    EA
  26102953     51    EW
  26273760      8    EA
  26273760     35    EA
  26273760     62    EA
  26432264     18    EB
  26432264     42    EB
  26432264     43    EB
  26432264     44    EB
  26432264     58    EB
  26489741     14    EA
  26489741     15    EA
  26489741     40    EA
  26489741     54    EA
  26489741     55    EA
  26489741     56    EA
  26533207     18    EB
  26533207     43    EB
  26542657     14    EA
  26542657     15    EA
  26542657     41    EA
  26542657     54    EA
  26542657     55    EA
  26542657     56    EA
  26543048     14    EW
  26543048     15    EW
  26543048     41    EW
  26543048     54    EW
  26543048     55    EW
  26543048     56    EW
  26568753     17    EA
  26568753     24    EA
  26568753     57    EA
  26656583     14    EB
  26656583     15    EB
  26656583     40    EB
  26656583     41    EB
  26656583     54    EB
  26656583     55    EB
  26656583     56    EB
  26801525     17    EA
  26801525     24    EA
  26801525     57    EA
  26993764     17    EA
  26993764     57    EA
  27006880     14    EA
  27006880     15    EA
  27006880     40    EA
  27006880     41    EA
  27006880     54    EA
  27006880     55    EA
  27006880     56    EA
  27107017     45    EW
  27107017     46    EW
  27112021     23    EW
  27112021     50    EW
  27307817     14    EB
  27307817     15    EB
  27307817     40    EB
  27307817     41    EB
  27307817     54    EB
  27307817     55    EB
  27307817     56    EB
  27312189     14    EA
  27312189     15    EA
  27312189     16    EA
  27312189     40    EA
  27312189     41    EA
  27312189     54    EA
  27312189     55    EA
  27312189     56    EA
  27397122     14    EA
  27397122     15    EA
  27397122     40    EA
  27397122     41    EA
  27397122     54    EA
  27397122     55    EA
  27397122     56    EA
  27654882      7    EA
  27654882     44    EA
  27654882     45    EA
  27654882     46    EA
  27767184     14    EA
  27767184     15    EA
  27767184     40    EA
  27767184     41    EA
  27767184     54    EA
  27767184     55    EA
  27767184     56    EA
  27843942     14    EA
  27843942     15    EA
  27843942     16    EA
  27843942     40    EA
  27843942     41    EA
  27843942     54    EA
  27843942     55    EA
  27843942     56    EA
  27844498     14    EA
  27844498     15    EA
  27844498     41    EA
  27844498     54    EA
  27844498     55    EA
  27844498     56    EA
  27845677     14    EA
  27845677     15    EA
  27845677     41    EA
  27845677     54    EA
  27845677     55    EA
  27845677     56    EA
  27848472     26    EA
  27848472     40    EA
  27848472     53    EA
  27848472     54    EA
  27915909     14    EA
  27915909     15    EA
  27915909     41    EA
  27915909     54    EA
  27915909     55    EA
  27915909     56    EA
  28051929      3    EA
  28157482     23    EA
  28157482     50    EA
  28159019     14    EA
  28159019     15    EA
  28159019     41    EA
  28159019     54    EA
  28159019     55    EA
  28159019     56    EA
  28224552     17    EA
  28230919     14    EA
  28230919     15    EA
  28230919     41    EA
  28230919     54    EA
  28230919     55    EA
  28230919     56    EA
  28290956     23    EA
  28290956     24    EA
  28290956     50    EA
  28306907     14    EW
  28306907     15    EW
  28306907     41    EW
  28306907     54    EW
  28306907     55    EW
  28306907     56    EW
  28391714     17    EA
  28391714     58    EA
  28449295     14    EA
  28449295     15    EA
  28449295     41    EA
  28449295     54    EA
  28449295     55    EA
  28449295     56    EA
  28586609     19    EA
  28586609     59    EA
  29052041      8    EA
  29052041      9    EA
  29052041     35    EA
  29052041     36    EA
  29052041     62    EA
  29053989     18    EA
  29053989     42    EA
  29053989     43    EA
  29053989     44    EA
  29287800     24    EW
  29326594     51    EW
  29478974      1    EA
  29777922      9    EW
  29777922     10    EW
  29777922     11    EW
  29777922     12    EW
  29777922     61    EW
  29777922     62    EW
  29777922     63    EW
  29777922     64    EW
  29778064      9    EB
  29778064     10    EB
  29778064     11    EB
  29778064     12    EB
  29778064     13    EB
  29778064     27    EB
  29778064     28    EB
  29778064     29    EB
  29778064     30    EB
  29778064     31    EB
  29778064     32    EB
  29778064     33    EB
  29778064     34    EB
  29778064     35    EB
  29778064     36    EB
  29778064     37    EB
  29778064     38    EB
  29778064     61    EB
  29778064     62    EB
  29778064     63    EB
  29778064     64    EB
  29847695      3    EA
  29847695     30    EA
  29848012      3    EW
  30028394      4    EW
  30034081      4    EA
  30034081      5    EA
  30034081      6    EA
  30034081      7    EA
  30034081      8    EA
  30034081      9    EA
  30034081     10    EA
  30034081     12    EA
  30034081     13    EA
  30034081     27    EA
  30034081     29    EA
  30034081     30    EA
  30034081     31    EA
  30034081     32    EA
  30034081     33    EA
  30034081     34    EA
  30034081     35    EA
  30034081     36    EA
  30034081     37    EA
  30034081     38    EA
  30034081     39    EA
  30034081     61    EA
  30034081     62    EA
  30034081     63    EA
  30034081     64    EA
  30122338      8    EA
  30122338      9    EA
  30287190     11    EA
  30287190     37    EA
  30287190     64    EA
  30313682      1    EA
  30313682      2    EA
  30313682      3    EA
  30313682      4    EA
  30313682      5    EA
  30313682      6    EA
  30313682      7    EA
  30313682      8    EA
  30313682     10    EA
  30313682     11    EA
  30313682     12    EA
  30313682     13    EA
  30313682     61    EA
  30313682     62    EA
  30313682     63    EA
  30313682     64    EA
  30382918     11    EA
  30382918     64    EA
  30540538     11    EB
  30540538     37    EB
  30540538     64    EB
  30562668      8    EA
  30562668      9    EA
  30562668     35    EA
  30562668     36    EA
  30714849     14    EA
  30714849     40    EA
  30714849     41    EA
  30816076     13    EA
  30816076     27    EA
  30828562      8    EA
  30828562      9    EA
  30914235     13    EA
  30914235     27    EA
  30993392     11    EA
  30993392     37    EA
  30993392     64    EA
  31054255      5    EA
  31054255      6    EA
  31054255     32    EA
  31107108      4    EB
  31107108      5    EB
  31107108      6    EB
  31107108     61    EB
  31107108     62    EB
  31107108     63    EB
  31107108     64    EB
  31118189      5    EW
  31118189      6    EW
  31134762     11    EA
  31134762     64    EA
  31207306     39    EA
  31273263      1    EA
  31273263      2    EA
  31273263      3    EA
  31273263      4    EA
  31273263      6    EA
  31273263      8    EA
  31273263      9    EA
  31273263     11    EA
  31273263     12    EA
  31273263     13    EA
  31273263     28    EA
  31273263     29    EA
  31273263     31    EA
  31273263     32    EA
  31273263     33    EA
  31273263     34    EA
  31273263     35    EA
  31273263     36    EA
  31273263     38    EA
  31273263     39    EA
  31273263     63    EA
  31273263     64    EA
  31303242      5    EA
  31303242      6    EA
  31415131      9    EB
  31415131     10    EB
  31415131     11    EB
  31415131     12    EB
  31415131     61    EB
  31415131     63    EB
  31415131     64    EB
  31653503      1    EA
  31653503      2    EA
  31653503      3    EA
  31655792      1    EW
  31655792      2    EW
  31655792      3    EW
  31655792     27    EW
  31655792     30    EW
  31690845     13    EW
  31743416     27    EA
  31743416     28    EA
  31743416     29    EA
  31743416     30    EA
  31743416     37    EA
  31743416     64    EA
  31796120      1    EA
  31796120      2    EA
  31796120     63    EA
  31810287      8    EA
  31810287      9    EA
  31810287     35    EA
  31810287     36    EA
  31810287     62    EA
  31810287     63    EA
  31850842      1    EA
  31850842      2    EA
  31850842      3    EA
  31850842     27    EA
  31850842     28    EA
  31850842     29    EA
  31850842     30    EA
  31850842     37    EA
  31850842     61    EA
  31850842     64    EA
  31961007     27    EA
  31961007     28    EA
  31961007     29    EA
  31961007     30    EA
  31961007     33    EA
  31961007     34    EA
  31961007     37    EA
  31961007     61    EA
  31961007     62    EA
  31961007     63    EA
  31961007     64    EA
  32000625      1    EA
  32000625      2    EA
  32000625      3    EA
  32000625      6    EA
  32000625      7    EA
  32000625      9    EA
  32000625     10    EA
  32000625     13    EA
  32000625     61    EA
  32000625     62    EA
  32000625     63    EA
  32000625     64    EA
  32050581      9    EA
  32050581     10    EA
  32050581     11    EA
  32050581     13    EA
  32050581     61    EA
  32050581     63    EA
  32050581     64    EA
  32150630      1    EA
  32150630      2    EA
  32150630      3    EA
  32150630      4    EA
  32150630      6    EA
  32150630      7    EA
  32150630      8    EA
  32150630      9    EA
  32150630     10    EA
  32150630     11    EA
  32150630     12    EA
  32150630     13    EA
  32150630     61    EA
  32150630     62    EA
  32150630     63    EA
  32150630     64    EA
  32200310      1    EW
  32268776      3    EA
  32268776     30    EA
  32284829      3    EB
  32449963     10    EA
  32449963     37    EA
  32449963     46    EA
  32543789      5    EW
  32551761      3    EW
  32702481      5    EA
  32702481      6    EA
  32702481     32    EA
  32702481     33    EA
  32759110      6    EA
  32959497     12    EA
  33194538      7    EA
  33194538     33    EA
  33419790      6    EA
  33521996      6    EA
  33521996     32    EA
  33521996     33    EA
  33665328      3    EA
  33689349      6    EA
  33715938      1    EA
  33715938      5    EA
  33715938      6    EA
  33715938      8    EA
  33715938      9    EA
  33715938     10    EA
  33715938     13    EA
  33715938     62    EA
  33715938     63    EA
  33742428      6    EA
  33834253      4    EA
  33834253      5    EA
  33834253     61    EA
  33834253     62    EA
  33834253     63    EA
  33834253     64    EA
  33862174      1    EA
  33862174      5    EA
  33862174     61    EA
  33862174     62    EA
  33862174     63    EA
  33864821      4    EA
  33864821      5    EA
  33864821      6    EA
  33864821      7    EA
  33864821      8    EA
  33864821     27    EA
  33864821     28    EA
  33864821     29    EA
  33864821     30    EA
  33864821     31    EA
  33864821     32    EA
  33864821     33    EA
  33864821     34    EA
  33864821     35    EA
  33864821     36    EA
  33864821     37    EA
  33864821     38    EA
  33864821     39    EA
  33864821     61    EA
  33864821     62    EA
  33864821     63    EA
  33864821     64    EA
  33912852      2    EA
  33912852     29    EA
  34107676      5    EW
  34145330      5    EB
  34236395      5    EA
  35009375      9    EB
  35009375     45    EB
  35009375     62    EB
  35101462      4    EA
  35349987     11    EA
  35349987     12    EA
  35481236      6    EA
  35481236      7    EA
  35635120     33    EA
  35655828      9    EA
  35655828     36    EA
  35655828     62    EA
  35655828     63    EA
  35743561      4    EA
  35744583      4    EA
  35744707      4    EW
  35857242      4    EA
  35857242     31    EA
  36352297      6    EA
  36352297     33    EA
  36729364      4    EW
  36734222      9    EA
  36734222     35    EA
  36734222     62    EA
  36883123      4    EW
  37435039      8    EA
  37435039     35    EA
  37435039     61    EA
  37435039     62    EA
  37601240      6    EB
  37601240     33    EB
  37606218      6    EA
  37817410      5    EA
  37817410     32    EA
  38215399     20    EA
  38215399     47    EA
  38215399     60    EA
  38423705     10    EB
  38423705     11    EB
  38423705     61    EB
  38423705     62    EB
  38423705     63    EB
  38423705     64    EB
  38494096     12    EA
  38541473      4    EA
  38541473     31    EA
  38586438      1    EA
  38586438      2    EA
  38586438      4    EA
  38586438      5    EA
  38586438      6    EA
  38586438      7    EA
  38586438      8    EA
  38586438      9    EA
  38586438     10    EA
  38586438     11    EA
  38586438     12    EA
  38586438     27    EA
  38586438     28    EA
  38586438     29    EA
  38586438     30    EA
  38586438     31    EA
  38586438     32    EA
  38586438     34    EA
  38586438     35    EA
  38586438     36    EA
  38586438     37    EA
  38586438     38    EA
  38586438     39    EA
  38586438     61    EA
  38586438     62    EA
  38586438     63    EA
  38586438     64    EA
  38588414      4    EA
  38589392      5    EB
  38589392     31    EB
  38677487      5    EA
  38677487     31    EA
  38678931      6    EA
  38678931      7    EA
  38678931     61    EA
  38678931     62    EA
  38678931     63    EA
  38678931     64    EA
  38686737      5    EA
  38686737     31    EA
  38687360      5    EB
  38687360     31    EB
  38699825      2    EA
  38699825      3    EA
  38699825      4    EA
  38699825      5    EA
  38699825      6    EA
  38699825     27    EA
  38699825     28    EA
  38699825     29    EA
  38699825     30    EA
  38699825     31    EA
  38699825     32    EA
  38699825     33    EA
  38699825     34    EA
  38699825     35    EA
  38699825     36    EA
  38699825     37    EA
  38699825     38    EA
  38699825     39    EA
  38699825     61    EA
  38699825     62    EA
  38699825     63    EA
  38699825     64    EA
  38707340      9    EW
  38707340     11    EW
  38707340     12    EW
  38707340     13    EW
  38707340     61    EW
  38707340     62    EW
  38707340     63    EW
  38707340     64    EW
  38846515      1    EA
  38846515      2    EA
  38846515      3    EA
  38846515      4    EA
  38846515      5    EA
  38846515      6    EA
  38846515      7    EA
  38846515      8    EA
  38846515      9    EA
  38846515     10    EA
  38846515     11    EA
  38846515     12    EA
  38846515     13    EA
  38846515     27    EA
  38846515     28    EA
  38846515     29    EA
  38846515     30    EA
  38846515     31    EA
  38846515     32    EA
  38846515     33    EA
  38846515     34    EA
  38846515     35    EA
  38846515     36    EA
  38846515     37    EA
  38846515     38    EA
  38846515     39    EA
  38846515     61    EA
  38846515     62    EA
  38846515     63    EA
  38846515     64    EA
  38936062     27    EA
  38936062     28    EA
  38937499      1    EA
  38937499      2    EA
  38937499     27    EA
  38937499     28    EA
  39011225     20    EA
  39011225     60    EA
  39018208      1    EA
  39018208      2    EA
  39018208     28    EA
  39018208     29    EA
  39046291     27    EA
  39046291     29    EA
  39065113     21    EA
  39065113     48    EA
  39074957     21    EA
  39074957     48    EA
  39174351     22    EW
  39174351     49    EW
  39426509     25    EW
  39426509     26    EW
  39576803     25    EA
  39576803     26    EA
  39576803     52    EA
  39576803     53    EA
  39643723     20    EA
  39643723     60    EA
  39818458      6    EA
  39903672     24    EA
  39903672     25    EA
  39903672     51    EA
  39903672     52    EA
  40038743     14    EA
  40038743     15    EA
  40038743     41    EA
  40038743     54    EA
  40038743     55    EA
  40219040     14    EW
  40219040     15    EW
  40219040     41    EW
  40219040     54    EW
  40219040     55    EW
  40244907     14    EA
  40244907     15    EA
  40244907     41    EA
  40244907     54    EA
  40244907     55    EA
  40288117     14    EB
  40288117     40    EB
  40288117     41    EB
  40288117     54    EB
  40378419     14    EA
  40378419     15    EA
  40378419     41    EA
  40378419     54    EA
  40378419     55    EA
  40534599      9    EW
  40534599     36    EW
  40534599     63    EW
  41169654     12    EW
  41170667      3    EW
  41170667      4    EW
  41170667      6    EW
  41170667      7    EW
  41170667      9    EW
  41170667     10    EW
  41170667     13    EW
  41536849     14    EA
  41536849     15    EA
  41536849     41    EA
  41561453     12    EB
  41591173     27    EA
  41591173     30    EA
  41591173     62    EA
  41694016     24    EA
  41865879      2    EA
  41865879      3    EA
  41870248     14    EA
  41870248     40    EA
  41870248     41    EA
  41870248     53    EA
  41870248     54    EA
  41896812      2    EA
  41896812      3    EA
  41998476     14    EA
  41998476     15    EA
  41998476     41    EA
  41998476     54    EA
  41998476     55    EA
  42244951     14    EA
  42244951     15    EA
  42244951     41    EA
  42244951     54    EA
  42244951     55    EA
  42705187     14    EA
  42705187     40    EA
  42705187     53    EA
  42705187     54    EA
  42828781      6    EA
  42991745      6    EA
  42991745     33    EA
  43273020     24    EA
  43273020     25    EA
  43273020     51    EA
  43273020     52    EA
  43398254      2    EW
  43398254     29    EW
  43533897      5    EB
  43533897     32    EB
  43647325      5    EA
  43647325     32    EA
  43648757      5    EA
  43648757     32    EA
  43712632      5    EB
  43712632     32    EB
  43846099      5    EW
  43864479      5    EW
  44014899     53    EA
  44104670     56    EA
  44560801     17    EA
  44560801     57    EA
  44623916      1    EB
  44631957     17    EA
  44631965     17    EA
  44737596      4    EA
  44737596      5    EA
  44737596     31    EA
  44790502      4    EB
  44790502      5    EB
  44797681      4    EW
  44797681      5    EW
  44890224      4    EA
  44890224      5    EA
  44890224     31    EA
  44890224     32    EA
  44988465      9    EA
  44988465     35    EA
  44988465     36    EA
  44988465     62    EA
  44988465     63    EA
  45599777      9    EA
  45599777     35    EA
  45599777     36    EA
  45599777     62    EA
  45599777     63    EA
  45696212      9    EA
  45696212     10    EA
  45696212     35    EA
  45696212     36    EA
  46313508      6    EB
  46627823      6    EA
  46627823     32    EA
  46908113      8    EA
  46908113     62    EA
  47124392     35    EA
  47124392     62    EA
  47175622      8    EA
  47175622     62    EA
  47309500     12    EW
  47352608      9    EW
  47352608     45    EW
  47352608     46    EW
  47352608     62    EW
  47380518      9    EA
  47380518     45    EA
  47380518     46    EA
  47380518     62    EA
  47757785     14    EA
  47757785     15    EA
